,median,lower,upper,cases,one,hl-0.5,hl0.0,hl0.5,hl1.5,hl2.0,hl2.5,hl3.0,hl3.5
2020-04-22,0.9418837675350701,0.48096192384769537,1.3827655310621243,171.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-04-23,0.9619238476953907,0.501002004008016,1.4028056112224447,169.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-04-24,0.9619238476953907,0.501002004008016,1.4028056112224447,165.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-04-25,1.0220440881763526,0.561122244488978,1.4629258517034067,173.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-04-26,1.0420841683366733,0.5811623246492986,1.4829659318637274,173.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-04-27,1.062124248496994,0.6012024048096192,1.503006012024048,171.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-04-28,0.9218436873747494,0.4609218436873747,1.3627254509018036,165.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-04-29,0.8216432865731462,0.3607214428857715,1.282565130260521,157.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-04-30,0.8216432865731462,0.3406813627254509,1.282565130260521,154.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-05-01,0.8817635270541082,0.4008016032064128,1.342685370741483,154.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-05-02,0.8016032064128256,0.32064128256513025,1.282565130260521,140.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-05-03,0.8016032064128256,0.32064128256513025,1.282565130260521,138.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-05-04,0.8016032064128256,0.3006012024048096,1.282565130260521,138.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-05-05,0.9418837675350701,0.4408817635270541,1.442885771543086,136.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-05-06,0.9218436873747494,0.4008016032064128,1.4228456913827654,132.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-05-07,0.9218436873747494,0.4008016032064128,1.4228456913827654,132.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-05-08,0.9218436873747494,0.4008016032064128,1.442885771543086,131.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-05-09,1.002004008016032,0.48096192384769537,1.503006012024048,132.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-05-10,0.9619238476953907,0.4408817635270541,1.4829659318637274,130.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
