,median,lower,upper,cases,one,hl-1.0,hl0.0,hl2.0,hl3.0,hl4.0,hl5.0,hl6.0
2020-04-27,1.002004008016032,0.7615230460921844,1.2625250501002003,588.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-04-28,0.9819639278557114,0.7414829659318637,1.222444889779559,555.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-04-29,0.721442885771543,0.48096192384769537,0.9819639278557114,502.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-04-30,0.4609218436873747,0.2004008016032064,0.721442885771543,427.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-01,0.3406813627254509,0.08016032064128256,0.6212424849699398,379.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-02,0.4008016032064128,0.1002004008016032,0.7014028056112224,360.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-03,0.48096192384769537,0.18036072144288576,0.8016032064128256,318.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-04,0.6412825651302605,0.3006012024048096,0.9619238476953907,307.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-05,0.6813627254509018,0.3406813627254509,1.0220440881763526,302.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-06,0.8216432865731462,0.48096192384769537,1.1422845691382766,286.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-07,0.721442885771543,0.3607214428857715,1.062124248496994,260.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-08,0.6212424849699398,0.2605210420841683,0.9819639278557114,244.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-09,0.561122244488978,0.18036072144288576,0.9418837675350701,222.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-10,0.6012024048096192,0.2004008016032064,0.9819639278557114,207.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-11,0.6012024048096192,0.18036072144288576,1.002004008016032,194.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-12,0.6613226452905812,0.22044088176352705,1.062124248496994,182.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-13,0.6412825651302605,0.22044088176352705,1.0821643286573146,169.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
