,median,lower,upper,cases,one,hl-1.0,hl0.0,hl2.0,hl3.0,hl4.0,hl5.0,hl6.0
2020-05-08,1.3827655310621243,1.282565130260521,1.4829659318637274,3246.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-09,1.2424849699398797,1.1422845691382766,1.3627254509018036,3328.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-10,1.2024048096192383,1.1022044088176353,1.3026052104208417,3472.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-11,1.122244488977956,1.0220440881763526,1.222444889779559,3472.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-12,1.122244488977956,1.0220440881763526,1.2024048096192383,3555.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-13,1.062124248496994,0.9619238476953907,1.1623246492985972,3598.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-14,1.1022044088176353,1.002004008016032,1.2024048096192383,3677.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-15,1.0821643286573146,0.9819639278557114,1.1823647294589177,3737.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-16,1.1422845691382766,1.0420841683366733,1.2424849699398797,3914.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-17,1.1623246492985972,1.062124248496994,1.2625250501002003,4040.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-18,1.222444889779559,1.122244488977956,1.3026052104208417,4227.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-19,1.282565130260521,1.1823647294589177,1.3627254509018036,4573.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-20,1.3226452905811623,1.2424849699398797,1.4028056112224447,4862.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-21,1.3627254509018036,1.2625250501002003,1.442885771543086,5191.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-22,1.342685370741483,1.2625250501002003,1.4228456913827654,5559.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
