,median,lower,upper,cases,one,hl-1.0,hl0.0,hl2.0,hl3.0,hl4.0,hl5.0,hl6.0,hl7.0
2020-09-29,1.1823647294589177,1.0220440881763526,1.3226452905811623,1446.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0,7.0
2020-09-30,1.282565130260521,1.1422845691382766,1.442885771543086,1586.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0,7.0
2020-10-01,1.3827655310621243,1.222444889779559,1.5230460921843687,1694.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0,7.0
2020-10-02,1.3627254509018036,1.222444889779559,1.503006012024048,1784.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0,7.0
2020-10-03,1.2424849699398797,1.1022044088176353,1.3827655310621243,1831.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0,7.0
2020-10-04,1.1623246492985972,1.0420841683366733,1.3026052104208417,1872.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0,7.0
2020-10-05,1.1823647294589177,1.0420841683366733,1.3226452905811623,1983.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0,7.0
2020-10-06,1.222444889779559,1.0821643286573146,1.342685370741483,2073.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0,7.0
2020-10-07,1.1623246492985972,1.0420841683366733,1.3026052104208417,2067.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0,7.0
2020-10-08,1.122244488977956,1.002004008016032,1.2625250501002003,2140.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0,7.0
2020-10-09,1.1422845691382766,1.002004008016032,1.2625250501002003,2239.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0,7.0
