,median,lower,upper,cases,one,hl-1.0,hl0.0,hl2.0,hl3.0,hl4.0,hl5.0,hl6.0
2020-05-08,1.1823647294589177,0.1402805611222445,2.3847695390781563,21.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-09,0.9619238476953907,0.08016032064128256,2.1442885771543083,20.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-10,0.781563126252505,0.04008016032064128,1.9639278557114228,18.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-11,0.781563126252505,0.04008016032064128,1.9839679358717435,17.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-12,0.721442885771543,0.04008016032064128,1.9438877755511021,15.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-13,0.7615230460921844,0.04008016032064128,2.0440881763527052,14.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-14,0.9018036072144289,0.06012024048096192,2.2645290581162323,15.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-15,1.1623246492985972,0.1002004008016032,2.565130260521042,16.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-16,1.1623246492985972,0.1002004008016032,2.5450901803607215,15.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-17,1.062124248496994,0.08016032064128256,2.4248496993987976,15.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-18,0.9018036072144289,0.06012024048096192,2.2645290581162323,14.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-19,0.9018036072144289,0.06012024048096192,2.284569138276553,13.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-20,0.9018036072144289,0.04008016032064128,2.3046092184368736,13.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-21,0.7615230460921844,0.04008016032064128,2.1442885771543083,10.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-22,0.7615230460921844,0.04008016032064128,2.1843687374749496,9.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-23,0.8416833667334669,0.04008016032064128,2.3647294589178354,10.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-24,1.0420841683366733,0.06012024048096192,2.665330661322645,9.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-25,1.0420841683366733,0.06012024048096192,2.7054108216432864,8.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-26,1.0420841683366733,0.06012024048096192,2.7254509018036073,9.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-27,1.3026052104208417,0.1002004008016032,3.0460921843687374,10.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-28,1.4228456913827654,0.12024048096192384,3.1462925851703405,10.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-29,1.5230460921843687,0.16032064128256512,3.186372745490982,12.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-30,1.3627254509018036,0.12024048096192384,2.9659318637274548,12.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-31,1.4629258517034067,0.16032064128256512,3.006012024048096,13.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-01,1.2024048096192383,0.1002004008016032,2.7054108216432864,13.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-02,1.2024048096192383,0.1002004008016032,2.685370741482966,13.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-03,1.1022044088176353,0.08016032064128256,2.565130260521042,13.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-04,1.002004008016032,0.06012024048096192,2.444889779559118,12.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-05,0.8416833667334669,0.04008016032064128,2.2645290581162323,10.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-06,0.8416833667334669,0.04008016032064128,2.3046092184368736,10.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-07,0.8416833667334669,0.04008016032064128,2.3647294589178354,9.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-08,0.8416833667334669,0.04008016032064128,2.4248496993987976,7.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-09,0.7414829659318637,0.02004008016032064,2.344689378757515,6.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-10,0.8416833667334669,0.04008016032064128,2.5851703406813624,6.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-11,1.1022044088176353,0.06012024048096192,3.0260521042084165,6.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-12,1.2625250501002003,0.06012024048096192,3.2665330661322645,6.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
