,median,lower,upper,cases,one,hl-1.0,hl0.0,hl2.0,hl3.0,hl4.0,hl5.0,hl6.0
2020-05-21,2.344689378757515,1.5230460921843687,3.106212424849699,65.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-22,1.8236472945891782,1.0821643286573146,2.5450901803607215,73.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-23,1.442885771543086,0.7414829659318637,2.1442885771543083,75.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-24,1.342685370741483,0.6613226452905812,2.004008016032064,80.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-25,1.0821643286573146,0.4008016032064128,1.7434869739478958,77.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-26,0.8416833667334669,0.18036072144288576,1.503006012024048,68.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-27,0.6012024048096192,0.06012024048096192,1.282565130260521,63.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-28,0.6412825651302605,0.06012024048096192,1.342685370741483,63.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-29,0.7615230460921844,0.1002004008016032,1.4829659318637274,59.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-30,0.9018036072144289,0.2004008016032064,1.6432865731462925,60.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-31,0.8016032064128256,0.12024048096192384,1.5430861723446894,56.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-01,1.2424849699398797,0.48096192384769537,1.9839679358717435,68.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-02,1.6232464929859718,0.9018036072144289,2.3246492985971945,84.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-03,1.9839679358717435,1.342685370741483,2.6252505010020037,100.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-04,1.8036072144288577,1.2024048096192383,2.4048096192384767,111.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-05,1.5230460921843687,0.9619238476953907,2.0841683366733466,116.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-06,1.3827655310621243,0.8216432865731462,1.9038076152304608,125.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-07,1.1823647294589177,0.6412825651302605,1.7034068136272544,124.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-08,0.9819639278557114,0.4408817635270541,1.503006012024048,115.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-09,0.8216432865731462,0.280561122244489,1.3627254509018036,113.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-10,0.8016032064128256,0.24048096192384769,1.342685370741483,111.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-11,0.8617234468937875,0.3006012024048096,1.4028056112224447,106.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
